PersonID,PersonName,SchoolID,SchoolName,SchoolCampus,DepartmentName,DepartmentID,BirthDate,StillWorking,JobID,JobTitle,Earnings,EarningsYear
1535,William Hall,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/10/1971,no,JOB7,Scientist,270387,2020
1535,William Hall,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/10/1971,no,JOB4,Coordinator,155417,2012
1535,William Hall,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/10/1971,no,JOB4,Coordinator,199832,2022
1535,William Hall,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/10/1971,no,JOB7,Scientist,435205,2022
1536,Jacqueline Davenport,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/19/1997,no,JOB1,Professor,177563,2017
1536,Jacqueline Davenport,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/19/1997,no,JOB5,Engineer,255654,2013
1537,Cody Jenkins,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,10/20/1985,no,JOB2,Lecturer,213428,2022
1537,Cody Jenkins,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,10/20/1985,no,JOB2,Lecturer,206643,2020
1537,Cody Jenkins,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,10/20/1985,no,JOB3,Administrator,151587,2021
1538,Heather Price,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/30/1996,no,JOB6,Researcher,217841,2012
1538,Heather Price,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/30/1996,no,JOB4,Coordinator,376608,2022
1539,Samuel Shaw,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/24/1955,no,JOB6,Researcher,234208,2022
1539,Samuel Shaw,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,06/24/1955,no,JOB8,Analyst,131101,2016
1540,Regina Lewis,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/19/1956,no,JOB2,Lecturer,287480,2018
1540,Regina Lewis,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/19/1956,no,JOB8,Analyst,428261,2010
1540,Regina Lewis,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/19/1956,no,JOB4,Coordinator,186016,2010
1540,Regina Lewis,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/19/1956,no,JOB7,Scientist,387324,2011
1540,Regina Lewis,9IY5CAJY,University of California,Berkeley,Mathematics,DEPT2,01/19/1956,no,JOB6,Researcher,311452,2022
1541,Chris Hampton DVM,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/06/1994,no,JOB4,Coordinator,386468,2019
1542,Amy Day,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,01/11/1959,yes,JOB2,Lecturer,241999,2022
1543,Andrea Graham,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,02/17/1993,no,JOB6,Researcher,417940,2022
1543,Andrea Graham,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,02/17/1993,no,JOB5,Engineer,364248,2015
1544,Martin Thomas,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,09/10/1963,no,JOB5,Engineer,159787,2021
1544,Martin Thomas,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,09/10/1963,no,JOB3,Administrator,268004,2012
1545,Larry Henry,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,05/22/1973,no,JOB2,Lecturer,169357,2012
1545,Larry Henry,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,05/22/1973,no,JOB4,Coordinator,89584,2011
1546,Regina Mendoza,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/22/1985,no,JOB4,Coordinator,151730,2014
1546,Regina Mendoza,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/22/1985,no,JOB7,Scientist,205848,2016
1546,Regina Mendoza,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,08/22/1985,no,JOB3,Administrator,63926,2018
1547,Marcus Clark,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/11/1960,no,JOB1,Professor,210861,2016
1547,Marcus Clark,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/11/1960,no,JOB7,Scientist,277533,2020
1548,Sherry Saunders,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/30/1977,yes,JOB6,Researcher,405397,2013
1548,Sherry Saunders,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/30/1977,no,JOB3,Administrator,411940,2015
1549,Sarah Lee,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,10/09/1980,no,JOB4,Coordinator,236855,2020
1549,Sarah Lee,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,10/09/1980,no,JOB1,Professor,271154,2017
1549,Sarah Lee,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,10/09/1980,no,JOB7,Scientist,392915,2010
1549,Sarah Lee,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,10/09/1980,no,JOB7,Scientist,441867,2021
1550,Alicia Anderson,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,08/06/1955,yes,JOB7,Scientist,146027,2016
1551,Daniel Salazar,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,06/25/1993,no,JOB4,Coordinator,172930,2013
1552,Susan Barnes,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,02/27/1992,no,JOB4,Coordinator,131101,2011
1552,Susan Barnes,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,02/27/1992,no,JOB5,Engineer,315701,2015
1552,Susan Barnes,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,02/27/1992,no,JOB5,Engineer,62013,2021
1552,Susan Barnes,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,02/27/1992,no,JOB8,Analyst,53791,2022
1553,Andre Wilson,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,05/29/1968,no,JOB3,Administrator,143278,2012
1553,Andre Wilson,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,05/29/1968,no,JOB5,Engineer,248829,2020
1553,Andre Wilson,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,05/29/1968,no,JOB2,Lecturer,143789,2020
1554,Robert Watson,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,07/23/1999,no,JOB4,Coordinator,264966,2018
1555,Daniel King,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,03/29/1968,no,JOB1,Professor,135423,2015
1555,Daniel King,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,03/29/1968,no,JOB4,Coordinator,166728,2016
1555,Daniel King,W4IF601B,University of Texas,Houston,Mechanical Engineering,DEPT10,03/29/1968,no,JOB7,Scientist,42339,2011
1556,Denise Berry,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/17/1999,no,JOB7,Scientist,299377,2022
1556,Denise Berry,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/17/1999,no,JOB7,Scientist,68930,2015
1556,Denise Berry,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/17/1999,no,JOB4,Coordinator,391966,2015
1557,Sherry Whitaker,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,12/08/1979,no,JOB3,Administrator,150870,2017
1557,Sherry Whitaker,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,12/08/1979,no,JOB4,Coordinator,294238,2013
1557,Sherry Whitaker,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,12/08/1979,no,JOB6,Researcher,192175,2021
1557,Sherry Whitaker,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,12/08/1979,no,JOB8,Analyst,123262,2013
1558,Christopher Owens,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,05/19/1974,yes,JOB2,Lecturer,434405,2019
1559,Thomas Smith,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,12/19/1999,yes,JOB5,Engineer,198951,2016
1559,Thomas Smith,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,12/19/1999,no,JOB4,Coordinator,278918,2014
1560,Ariel Murphy,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,11/18/1960,no,JOB1,Professor,411940,2018
1560,Ariel Murphy,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,11/18/1960,no,JOB4,Coordinator,241999,2015
1560,Ariel Murphy,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,11/18/1960,no,JOB6,Researcher,411940,2017
1560,Ariel Murphy,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,11/18/1960,no,JOB8,Analyst,135423,2014
1561,Carla Gonzalez,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/11/1988,yes,JOB6,Researcher,198951,2013
1561,Carla Gonzalez,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/11/1988,no,JOB5,Engineer,178209,2013
1561,Carla Gonzalez,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/11/1988,no,JOB1,Professor,110111,2022
1561,Carla Gonzalez,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,12/11/1988,no,JOB1,Professor,325576,2016
1562,Charles Terrell,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,07/22/1973,no,JOB5,Engineer,421108,2011
1562,Charles Terrell,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,07/22/1973,no,JOB6,Researcher,234208,2011
1562,Charles Terrell,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,07/22/1973,no,JOB4,Coordinator,288611,2017
1562,Charles Terrell,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,07/22/1973,no,JOB8,Analyst,69374,2012
1563,Erica Hernandez,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,05/15/1985,no,JOB7,Scientist,219194,2014
1563,Erica Hernandez,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,05/15/1985,no,JOB5,Engineer,141223,2016
1564,Kelly Torres,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,04/23/1964,no,JOB5,Engineer,284842,2021
1564,Kelly Torres,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,04/23/1964,no,JOB1,Professor,406483,2018
1564,Kelly Torres,0C49O115,University of Massachusetts,Lowell,Mathematics,DEPT2,04/23/1964,no,JOB1,Professor,211865,2019
1565,Matthew Mckee,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/11/1993,no,JOB1,Professor,40667,2015
1565,Matthew Mckee,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/11/1993,no,JOB2,Lecturer,238098,2022
1565,Matthew Mckee,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/11/1993,no,JOB2,Lecturer,306407,2010
1565,Matthew Mckee,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,03/11/1993,no,JOB1,Professor,389793,2011
1566,Elizabeth Clark,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,07/06/1976,no,JOB8,Analyst,242685,2013
1566,Elizabeth Clark,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,07/06/1976,no,JOB2,Lecturer,80773,2017
1566,Elizabeth Clark,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,07/06/1976,no,JOB4,Coordinator,345082,2021
1566,Elizabeth Clark,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,07/06/1976,no,JOB6,Researcher,401785,2010
1567,James Mercer,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,10/30/1981,no,JOB3,Administrator,308772,2012
1567,James Mercer,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,10/30/1981,no,JOB5,Engineer,157111,2019
1567,James Mercer,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,10/30/1981,no,JOB3,Administrator,144152,2014
1567,James Mercer,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,10/30/1981,no,JOB6,Researcher,215932,2014
1567,James Mercer,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,10/30/1981,no,JOB5,Engineer,69374,2021
1568,David Smith,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/13/1981,no,JOB5,Engineer,43427,2014
1568,David Smith,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/13/1981,no,JOB6,Researcher,258613,2022
1568,David Smith,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/13/1981,no,JOB6,Researcher,159787,2020
1568,David Smith,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/13/1981,no,JOB2,Lecturer,106076,2013
1569,Maria Bowman,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,02/09/1956,no,JOB4,Coordinator,330698,2020
1569,Maria Bowman,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,02/09/1956,no,JOB2,Lecturer,206279,2012
1570,William Mccarty,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/01/1976,no,JOB2,Lecturer,113605,2019
1570,William Mccarty,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/01/1976,no,JOB7,Scientist,182510,2020
1570,William Mccarty,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/01/1976,no,JOB3,Administrator,291469,2019
1570,William Mccarty,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/01/1976,no,JOB5,Engineer,258613,2021
1570,William Mccarty,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,02/01/1976,no,JOB4,Coordinator,433280,2018
1571,Matthew Pham,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/29/1960,no,JOB2,Lecturer,235797,2019
1571,Matthew Pham,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/29/1960,no,JOB6,Researcher,412164,2011
1571,Matthew Pham,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/29/1960,no,JOB6,Researcher,174485,2013
1572,Mario Barnes,VL3Y2W3Z,University of Florida,Miami,Electrical Engineering,DEPT8,07/17/1958,yes,JOB6,Researcher,93822,2020
1573,Kelly Terry,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,09/06/1957,no,JOB8,Analyst,287353,2020
1573,Kelly Terry,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,09/06/1957,no,JOB3,Administrator,297553,2017
1573,Kelly Terry,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,09/06/1957,no,JOB3,Administrator,334894,2010
1573,Kelly Terry,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,09/06/1957,no,JOB8,Analyst,247963,2015
1574,Henry Cantu,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,05/07/1977,yes,JOB3,Administrator,311116,2011
1574,Henry Cantu,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,05/07/1977,no,JOB3,Administrator,238059,2010
1574,Henry Cantu,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,05/07/1977,no,JOB4,Coordinator,348506,2019
1574,Henry Cantu,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,05/07/1977,no,JOB3,Administrator,231694,2018
1574,Henry Cantu,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,05/07/1977,no,JOB8,Analyst,304753,2014
1575,Douglas Humphrey,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,10/08/1996,no,JOB1,Professor,391966,2018
1576,John Brady,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/26/1958,yes,JOB5,Engineer,306407,2016
1577,Ryan Odom,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,09/16/1968,no,JOB7,Scientist,226251,2020
1577,Ryan Odom,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,09/16/1968,no,JOB7,Scientist,285702,2017
1577,Ryan Odom,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,09/16/1968,no,JOB7,Scientist,228258,2015
1578,Paul Anderson,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,12/30/1962,no,JOB6,Researcher,240716,2011
1579,Robert Thomas,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,08/24/1959,no,JOB6,Researcher,420936,2010
1579,Robert Thomas,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,08/24/1959,no,JOB4,Coordinator,72024,2021
1579,Robert Thomas,9IY5CAJY,University of California,Davis,Mathematics,DEPT2,08/24/1959,no,JOB1,Professor,150870,2016
1580,Amy Garza,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,08/24/1963,no,JOB1,Professor,290709,2019
1580,Amy Garza,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,08/24/1963,no,JOB7,Scientist,283380,2011
1580,Amy Garza,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,08/24/1963,no,JOB2,Lecturer,138940,2012
1580,Amy Garza,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,08/24/1963,no,JOB7,Scientist,278834,2020
1581,Erica Scott,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,07/27/1957,yes,JOB1,Professor,278834,2016
1581,Erica Scott,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,07/27/1957,no,JOB3,Administrator,61270,2020
1582,Brandon King,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/23/1959,no,JOB5,Engineer,261414,2017
1582,Brandon King,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/23/1959,no,JOB3,Administrator,203120,2012
1582,Brandon King,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/23/1959,no,JOB7,Scientist,61270,2011
1582,Brandon King,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/23/1959,no,JOB2,Lecturer,161725,2013
1582,Brandon King,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/23/1959,no,JOB3,Administrator,368883,2022
1583,Robert Perry,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,02/26/1975,no,JOB5,Engineer,293754,2018
1583,Robert Perry,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,02/26/1975,no,JOB2,Lecturer,331929,2016
1583,Robert Perry,9IY5CAJY,University of California,Los Angeles,Mathematics,DEPT2,02/26/1975,no,JOB8,Analyst,421201,2021
1584,Chad Blake,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,01/21/1985,yes,JOB6,Researcher,53799,2021
1584,Chad Blake,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,01/21/1985,no,JOB5,Engineer,283380,2018
1584,Chad Blake,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,01/21/1985,no,JOB6,Researcher,209390,2020
1584,Chad Blake,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,01/21/1985,no,JOB8,Analyst,396696,2022
1585,Stephen Romero,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,06/12/1995,no,JOB2,Lecturer,412259,2020
1586,Jason Smith,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,12/24/1991,no,JOB2,Lecturer,390281,2013
1587,Shannon Gregory,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/26/1957,yes,JOB8,Analyst,180786,2016
1587,Shannon Gregory,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/26/1957,no,JOB7,Scientist,223505,2020
1587,Shannon Gregory,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/26/1957,no,JOB2,Lecturer,103185,2016
1588,Amanda King,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,07/02/1997,no,JOB6,Researcher,111425,2013
1588,Amanda King,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,07/02/1997,no,JOB8,Analyst,110972,2015
1588,Amanda King,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,07/02/1997,no,JOB2,Lecturer,225511,2015
1589,Mark Smith,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,03/09/1967,no,JOB5,Engineer,363031,2010
1589,Mark Smith,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,03/09/1967,no,JOB3,Administrator,75180,2016
1589,Mark Smith,0C49O115,University of Massachusetts,Boston,Mathematics,DEPT2,03/09/1967,no,JOB1,Professor,161725,2016
1590,Grant Spencer,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/02/1989,yes,JOB1,Professor,304536,2014
1590,Grant Spencer,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/02/1989,no,JOB1,Professor,69374,2019
1590,Grant Spencer,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/02/1989,no,JOB4,Coordinator,400117,2016
1590,Grant Spencer,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,11/02/1989,no,JOB6,Researcher,372899,2022
1591,Steven Perez,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/08/1984,no,JOB7,Scientist,150007,2016
1591,Steven Perez,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/08/1984,no,JOB8,Analyst,348506,2019
1591,Steven Perez,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/08/1984,no,JOB2,Lecturer,95701,2010
1591,Steven Perez,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/08/1984,no,JOB3,Administrator,75180,2017
1591,Steven Perez,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,09/08/1984,no,JOB2,Lecturer,265888,2018
1592,Randy Curry,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,02/27/1970,no,JOB7,Scientist,365237,2016
1593,Carla Miller,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,05/14/1998,yes,JOB3,Administrator,164258,2015
1593,Carla Miller,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,05/14/1998,no,JOB8,Analyst,384160,2013
1594,Timothy Padilla,W4IF601B,University of Texas,Dallas,Mechanical Engineering,DEPT10,01/27/1989,no,JOB6,Researcher,98132,2021
1595,Timothy Frazier,9IY5CAJY,University of California,Santa Barbara,Mathematics,DEPT2,04/25/1988,no,JOB5,Engineer,391966,2022
1596,Deanna Fox,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,07/24/1999,yes,JOB6,Researcher,180103,2012
1596,Deanna Fox,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,07/24/1999,no,JOB3,Administrator,414599,2018
1596,Deanna Fox,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,07/24/1999,no,JOB3,Administrator,216022,2018
1596,Deanna Fox,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,07/24/1999,no,JOB5,Engineer,356699,2018
1596,Deanna Fox,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,07/24/1999,no,JOB8,Analyst,60490,2011
1597,Bailey Moran,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,08/05/1969,no,JOB6,Researcher,328165,2022
1597,Bailey Moran,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,08/05/1969,no,JOB5,Engineer,411757,2012
1597,Bailey Moran,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,08/05/1969,no,JOB5,Engineer,126661,2015
1597,Bailey Moran,LT5LBTSV,University of Illinois,Urbana-Champaign,Humanities,DEPT6,08/05/1969,no,JOB3,Administrator,389514,2015
1598,Michael Ramos,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/15/1979,yes,JOB2,Lecturer,209390,2011
1598,Michael Ramos,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/15/1979,no,JOB4,Coordinator,354512,2018
1599,Sarah Smith,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,06/16/1959,no,JOB7,Scientist,268534,2020
1599,Sarah Smith,VL3Y2W3Z,University of Florida,Orlando,Electrical Engineering,DEPT8,06/16/1959,no,JOB2,Lecturer,70270,2017
1600,Theodore Warner,W4IF601B,University of Texas,Austin,Mechanical Engineering,DEPT10,11/03/1967,yes,JOB1,Professor,91788,2012
1601,Alexa Burns,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/17/2000,no,JOB1,Professor,306407,2011
1601,Alexa Burns,VL3Y2W3Z,University of Florida,Tampa,Electrical Engineering,DEPT8,06/17/2000,no,JOB4,Coordinator,389793,2016
1602,Steven Washington,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,01/28/1999,no,JOB3,Administrator,91969,2010
1603,Michael Ayers,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/16/1996,no,JOB5,Engineer,95126,2020
1603,Michael Ayers,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/16/1996,no,JOB7,Scientist,409923,2013
1603,Michael Ayers,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/16/1996,no,JOB4,Coordinator,411940,2017
1603,Michael Ayers,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/16/1996,no,JOB7,Scientist,260645,2017
1603,Michael Ayers,0C49O115,University of Massachusetts,Dartmouth,Mathematics,DEPT2,04/16/1996,no,JOB8,Analyst,314245,2013
1604,Beth Singh,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/17/1975,no,JOB8,Analyst,330116,2012
1604,Beth Singh,VL3Y2W3Z,University of Florida,Gainesville,Electrical Engineering,DEPT8,10/17/1975,no,JOB7,Scientist,212170,2016
1605,Christopher Jones,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,11/10/1956,no,JOB5,Engineer,43427,2016
1605,Christopher Jones,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,11/10/1956,no,JOB7,Scientist,100018,2012
1605,Christopher Jones,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,11/10/1956,no,JOB2,Lecturer,187547,2014
1605,Christopher Jones,LT5LBTSV,University of Illinois,Springfield,Humanities,DEPT6,11/10/1956,no,JOB8,Analyst,317877,2011
1606,Dustin Cruz,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,04/27/1974,yes,JOB1,Professor,430781,2013
1606,Dustin Cruz,W4IF601B,University of Texas,San Antonio,Mechanical Engineering,DEPT10,04/27/1974,no,JOB3,Administrator,189072,2019
1607,Jerry Tucker,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,12/26/1980,no,JOB6,Researcher,345676,2012
1607,Jerry Tucker,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,12/26/1980,no,JOB3,Administrator,341198,2021
1607,Jerry Tucker,LT5LBTSV,University of Illinois,Chicago,Humanities,DEPT6,12/26/1980,no,JOB2,Lecturer,95126,2014
